,datetime,t,td,p,p0,u,vv,n,dd,ff,ww,twet,ew
2370,2024-01-11 06:00:00,21.0,11.0,1019.7,1018.5,53.0,5000.0,5.0,20.0,3.0,5.0,15.5,13.12273
2371,2024-01-11 09:00:00,23.9,11.5,1017.8,1016.6,46.0,6000.0,1.0,230.0,4.0,5.0,16.9,13.55704
2372,2024-01-11 12:00:00,23.4,12.2,1016.1,1015.0,49.0,6000.0,1.0,210.0,4.0,5.0,17.0,14.17503
2373,2024-01-11 15:00:00,19.5,13.2,1016.7,1015.5,67.0,10000.0,3.0,190.0,3.0,,15.9,15.13427
2374,2024-01-11 18:00:00,16.6,11.8,1017.0,1015.9,73.0,10000.0,1.0,40.0,3.0,,14.0,13.86442
2375,2024-01-11 21:00:00,14.400001,10.8,1016.4,1015.2,79.0,8000.0,1.0,10.0,3.0,5.0,12.5,12.94315
2376,2024-01-12 00:00:00,13.7,11.0,1015.7,1014.5,84.0,5000.0,0.0,340.0,2.0,10.0,12.3,13.16032
2377,2024-01-12 03:00:00,12.900001,10.6,1016.9,1015.7,86.0,2700.0,7.0,340.0,3.0,10.0,11.7,12.76671
2378,2024-01-12 06:00:00,20.800001,13.3,1018.7,1017.5,62.0,6000.0,3.0,40.0,2.0,5.0,16.5,15.26403
2379,2024-01-12 09:00:00,24.1,13.3,1016.2,1015.1,51.0,7000.0,3.0,220.0,4.0,5.0,17.8,15.26006
2380,2024-01-12 12:00:00,23.4,13.900001,1014.7,1013.6,55.0,6000.0,4.0,240.0,5.0,5.0,17.8,15.83452
2381,2024-01-12 15:00:00,20.2,14.400001,1015.4,1014.2,69.0,6000.0,2.0,340.0,3.0,5.0,16.8,16.36594
2382,2024-01-12 18:00:00,19.9,13.400001,1015.9,1014.7,66.0,6000.0,0.0,300.0,2.0,5.0,16.2,15.40484
2383,2024-01-12 21:00:00,15.2,11.3,1016.3,1015.1,77.0,6000.0,0.0,20.0,2.0,5.0,13.1,13.36194
2384,2024-01-13 00:00:00,14.2,11.2,1016.1,1014.9,82.0,6000.0,0.0,10.0,2.0,10.0,12.6,13.2823
2385,2024-01-13 03:00:00,14.0,10.8,1016.6,1015.5,81.0,4000.0,0.0,350.0,2.0,10.0,12.3,12.91579
2386,2024-01-13 06:00:00,21.4,11.5,1019.1,1017.9,53.0,6000.0,4.0,20.0,3.0,5.0,15.9,13.58209
2387,2024-01-13 09:00:00,24.7,11.900001,1017.1,1015.9,45.0,7000.0,4.0,210.0,4.0,5.0,17.4,13.93655
2388,2024-01-13 12:00:00,24.800001,14.2,1015.3,1014.2,52.0,6000.0,5.0,160.0,5.0,5.0,18.5,16.18064
2389,2024-01-13 15:00:00,23.0,15.3,1015.7,1014.5,62.0,6000.0,6.0,230.0,3.0,5.0,18.4,17.42409
2390,2024-01-13 18:00:00,20.7,14.400001,1016.5,1015.3,67.0,6000.0,3.0,270.0,4.0,5.0,17.0,16.3638
2391,2024-01-13 21:00:00,17.300001,13.0,1015.8,1014.6,76.0,6000.0,2.0,260.0,2.0,5.0,14.9,14.98685
2392,2024-01-14 00:00:00,15.5,12.2,1015.4,1014.2,81.0,4000.0,1.0,350.0,2.0,10.0,13.7,14.20778
2393,2024-01-14 03:00:00,15.6,12.3,1016.4,1015.3,81.0,4000.0,6.0,320.0,3.0,10.0,13.8,14.30842
2394,2024-01-14 06:00:00,23.300001,15.1,1018.5,1017.3,60.0,6000.0,3.0,70.0,2.0,5.0,18.4,17.16995
2395,2024-01-14 09:00:00,25.300001,13.0,1016.3,1015.2,46.0,6000.0,2.0,240.0,3.0,5.0,18.1,14.9178
2396,2024-01-14 12:00:00,25.2,13.7,1015.0,1013.8,49.0,5000.0,4.0,160.0,5.0,5.0,18.4,15.64461
2397,2024-01-14 15:00:00,23.1,13.900001,1016.0,1014.9,56.0,5000.0,5.0,200.0,2.0,5.0,17.7,15.86288
2398,2024-01-14 18:00:00,18.300001,13.400001,1017.2,1016.0,73.0,6000.0,3.0,20.0,2.0,5.0,15.5,15.32553
2399,2024-01-14 21:00:00,16.800001,12.7,1016.9,1015.7,76.0,7000.0,2.0,340.0,3.0,5.0,14.5,14.63425
2400,2024-01-15 00:00:00,15.8,13.3,1016.8,1015.6,85.0,3500.0,0.0,330.0,2.0,10.0,14.4,15.25836
2401,2024-01-15 03:00:00,14.1,12.1,1018.1,1016.9,88.0,3000.0,2.0,350.0,2.0,10.0,13.0,14.07321
2402,2024-01-15 06:00:00,23.2,16.1,1019.0,1017.8,64.0,5000.0,0.0,30.0,2.0,5.0,18.9,18.32846
2403,2024-01-15 09:00:00,26.6,15.3,1016.0,1014.9,50.0,5000.0,4.0,250.0,3.0,5.0,19.7,17.3451
2404,2024-01-15 12:00:00,25.800001,16.6,1014.2,1013.0,57.0,6000.0,4.0,200.0,5.0,5.0,20.1,18.90282
2405,2024-01-15 15:00:00,25.5,12.8,1014.6,1013.5,45.0,6000.0,5.0,240.0,4.0,5.0,18.1,14.76563
2406,2024-01-15 18:00:00,20.6,14.6,1015.2,1014.1,69.0,7000.0,0.0,300.0,2.0,5.0,17.1,16.65253
2407,2024-01-15 21:00:00,16.9,13.0,1014.9,1013.8,78.0,5000.0,0.0,99.0,1.0,5.0,14.7,14.93334
2408,2024-01-16 00:00:00,15.5,13.400001,1014.4,1013.2,87.0,1200.0,0.0,99.0,1.0,10.0,14.3,15.31716
2409,2024-01-16 03:00:00,15.3,14.1,1015.5,1014.3,92.0,1600.0,3.0,330.0,3.0,10.0,14.6,16.0405
2410,2024-01-16 06:00:00,24.1,17.9,1017.0,1015.9,68.0,5000.0,4.0,360.0,4.0,5.0,20.2,20.49664
2411,2024-01-16 09:00:00,27.0,15.6,1014.3,1013.1,50.0,5000.0,4.0,220.0,4.0,5.0,20.0,17.70489
2412,2024-01-16 12:00:00,26.2,20.800001,1012.1,1010.9,72.0,4500.0,7.0,210.0,5.0,5.0,22.6,24.50363
2413,2024-01-16 15:00:00,26.0,15.7,1012.4,1011.2,53.0,4000.0,2.0,270.0,5.0,5.0,19.7,17.85027
2414,2024-01-16 18:00:00,21.0,15.5,1012.5,1011.4,71.0,5000.0,0.0,100.0,2.0,5.0,17.7,17.57501
2415,2024-01-16 21:00:00,18.9,15.5,1011.7,1010.6,81.0,5000.0,0.0,310.0,2.0,10.0,16.9,17.62795
2416,2024-01-17 00:00:00,16.9,15.400001,1011.3,1010.2,91.0,2800.0,0.0,300.0,2.0,10.0,16.0,17.44462
2417,2024-01-17 03:00:00,19.0,17.9,1011.9,1010.8,93.0,2000.0,3.0,40.0,2.0,10.0,18.3,20.45514
2418,2024-01-17 06:00:00,24.9,19.0,1013.8,1012.7,70.0,4000.0,5.0,60.0,4.0,5.0,21.1,21.93722
2419,2024-01-17 09:00:00,27.2,16.4,1011.9,1010.7,52.0,6000.0,3.0,230.0,4.0,5.0,20.5,18.69434
2420,2024-01-17 12:00:00,26.4,13.6,1010.9,1009.8,45.0,7000.0,4.0,200.0,6.0,5.0,18.8,15.55742
2421,2024-01-17 15:00:00,23.6,13.7,1013.1,1012.0,54.0,7000.0,3.0,250.0,4.0,5.0,17.8,15.67996
2422,2024-01-17 18:00:00,22.2,12.8,1013.7,1012.6,55.0,10000.0,0.0,250.0,3.0,,16.8,14.75215
2423,2024-01-17 21:00:00,16.300001,11.5,1013.7,1012.6,73.0,10000.0,0.0,350.0,3.0,,13.7,13.56282
2424,2024-01-18 00:00:00,14.5,10.3,1013.5,1012.4,76.0,10000.0,0.0,30.0,2.0,,12.3,12.51554
2425,2024-01-18 03:00:00,13.2,9.3,1014.3,1013.2,77.0,10000.0,5.0,330.0,2.0,,11.2,11.67388
2426,2024-01-18 06:00:00,25.0,11.2,1015.7,1014.6,42.0,8000.0,5.0,280.0,2.0,5.0,17.2,13.28909
2427,2024-01-18 09:00:00,26.6,14.5,1013.6,1012.4,47.0,8000.0,4.0,200.0,5.0,5.0,19.3,16.47172
2428,2024-01-18 12:00:00,26.5,14.400001,1012.7,1011.5,47.0,8000.0,2.0,240.0,5.0,5.0,19.2,16.33799
2429,2024-01-18 15:00:00,24.0,15.400001,1014.2,1013.0,59.0,7000.0,4.0,260.0,3.0,5.0,18.8,17.48052
2430,2024-01-18 18:00:00,22.5,16.300001,1015.8,1014.7,68.0,7000.0,0.0,270.0,3.0,5.0,18.7,18.47326
2431,2024-01-18 21:00:00,19.800001,15.2,1015.4,1014.3,75.0,6000.0,0.0,270.0,2.0,5.0,17.1,17.30031
2432,2024-01-19 00:00:00,17.2,14.0,1015.0,1013.9,82.0,5000.0,2.0,350.0,2.0,10.0,15.4,16.02775
2433,2024-01-19 03:00:00,16.6,13.400001,1016.0,1014.8,81.0,3000.0,3.0,250.0,2.0,10.0,14.8,15.36413
2434,2024-01-19 06:00:00,24.1,15.5,1017.8,1016.6,59.0,5000.0,1.0,50.0,2.0,5.0,18.9,17.60155
2435,2024-01-19 09:00:00,26.1,15.400001,1016.0,1014.9,52.0,6000.0,2.0,240.0,4.0,5.0,19.6,17.52741
2436,2024-01-19 12:00:00,24.800001,17.5,1014.8,1013.7,64.0,5000.0,1.0,210.0,5.0,5.0,20.2,19.93653
2437,2024-01-19 15:00:00,23.800001,16.800001,1016.4,1015.3,65.0,6000.0,3.0,260.0,3.0,5.0,19.5,19.16875
2438,2024-01-19 18:00:00,21.9,15.900001,1017.8,1016.6,69.0,5000.0,0.0,99.0,1.0,5.0,18.3,18.09633
2439,2024-01-19 21:00:00,18.5,14.7,1018.0,1016.8,79.0,6000.0,0.0,330.0,2.0,5.0,16.3,16.73502
2440,2024-01-20 00:00:00,17.9,13.5,1017.6,1016.4,75.0,7000.0,0.0,340.0,3.0,5.0,15.4,15.45568
2441,2024-01-20 03:00:00,16.7,11.1,1019.0,1017.8,70.0,7000.0,1.0,0.0,0.0,5.0,13.7,13.22673
2442,2024-01-20 06:00:00,24.6,13.7,1021.6,1020.4,51.0,10000.0,0.0,40.0,3.0,,18.2,15.67099
2443,2024-01-20 09:00:00,28.1,8.900001,1018.6,1017.5,30.0,10000.0,4.0,360.0,3.0,5.0,17.5,11.37027
2444,2024-01-20 12:00:00,26.7,11.3,1017.7,1016.5,38.0,10000.0,5.0,240.0,3.0,,17.9,13.35127
2445,2024-01-20 15:00:00,22.6,13.5,1018.2,1017.1,56.0,10000.0,3.0,260.0,2.0,,17.3,15.42967
2446,2024-01-20 18:00:00,17.2,10.0,1019.3,1018.1,63.0,10000.0,0.0,0.0,0.0,,,
2447,2024-01-20 21:00:00,16.7,10.1,1018.6,1017.4,65.0,10000.0,1.0,340.0,3.0,,13.2,12.31878
2448,2024-01-21 00:00:00,14.3,9.6,1017.7,1016.5,74.0,10000.0,1.0,330.0,3.0,,11.9,11.97404
2449,2024-01-21 03:00:00,12.900001,9.400001,1017.4,1016.2,79.0,7000.0,5.0,0.0,0.0,5.0,11.1,11.74351
2450,2024-01-21 06:00:00,23.1,10.2,1020.0,1018.8,44.0,7000.0,0.0,90.0,2.0,5.0,16.0,12.3915
2451,2024-01-21 09:00:00,26.0,12.6,1017.4,1016.3,43.0,7000.0,1.0,250.0,3.0,5.0,18.2,14.55512
2452,2024-01-21 12:00:00,25.800001,14.0,1015.8,1014.6,48.0,7000.0,1.0,260.0,5.0,5.0,18.8,16.01467
2453,2024-01-21 15:00:00,23.7,14.0,1016.5,1015.4,55.0,7000.0,0.0,260.0,5.0,5.0,18.0,16.00347
2454,2024-01-21 18:00:00,22.2,15.5,1017.3,1016.1,66.0,7000.0,0.0,270.0,5.0,5.0,18.2,17.64145
2455,2024-01-21 21:00:00,20.300001,14.900001,1017.0,1015.9,71.0,7000.0,0.0,270.0,2.0,5.0,17.1,16.89101
2456,2024-01-22 00:00:00,16.0,12.8,1017.0,1015.9,81.0,6000.0,0.0,360.0,3.0,10.0,14.2,14.72237
2457,2024-01-22 03:00:00,15.400001,12.7,1017.6,1016.5,84.0,5000.0,0.0,310.0,3.0,10.0,13.9,14.65317
2458,2024-01-22 06:00:00,22.9,15.2,1020.9,1019.7,62.0,6000.0,0.0,30.0,3.0,5.0,18.3,17.27267
2459,2024-01-22 09:00:00,26.2,13.3,1019.1,1018.0,45.0,7000.0,0.0,220.0,4.0,5.0,18.6,15.23788
2460,2024-01-22 12:00:00,26.4,11.8,1017.9,1016.7,40.0,6000.0,0.0,250.0,4.0,5.0,18.0,13.80422
2461,2024-01-22 15:00:00,22.300001,16.0,1019.3,1018.1,68.0,6000.0,0.0,260.0,2.0,5.0,18.5,18.19466
2462,2024-01-22 18:00:00,18.800001,15.8,1019.5,1018.3,82.0,5000.0,3.0,260.0,2.0,10.0,17.0,17.90081
2463,2024-01-22 21:00:00,15.3,12.2,1019.8,1018.6,82.0,3500.0,0.0,20.0,3.0,10.0,13.6,14.18119
2464,2024-01-23 00:00:00,14.2,11.6,1019.7,1018.5,84.0,3000.0,0.0,340.0,3.0,10.0,12.8,13.63294
2465,2024-01-23 03:00:00,14.3,11.5,1020.1,1018.9,83.0,2000.0,0.0,330.0,3.0,10.0,12.8,13.55109
2466,2024-01-23 06:00:00,22.2,15.3,1020.9,1019.7,65.0,4000.0,1.0,30.0,3.0,5.0,18.1,17.41761
2467,2024-01-23 09:00:00,25.4,15.3,1019.1,1018.0,54.0,4000.0,1.0,230.0,3.0,5.0,19.3,17.41512
2468,2024-01-23 12:00:00,26.2,12.8,1017.1,1015.9,44.0,5000.0,0.0,240.0,4.0,5.0,18.4,14.82149
2469,2024-01-23 15:00:00,23.0,16.1,1017.5,1016.4,65.0,4000.0,0.0,250.0,2.0,5.0,18.8,18.27849
2470,2024-01-23 18:00:00,21.800001,13.900001,1018.7,1017.5,61.0,6000.0,0.0,260.0,3.0,5.0,17.2,15.87256
2471,2024-01-23 21:00:00,19.800001,14.5,1017.7,1016.5,71.0,6000.0,0.0,340.0,3.0,5.0,16.7,16.48226
2472,2024-01-24 00:00:00,17.6,14.1,1017.7,1016.5,80.0,6000.0,2.0,330.0,2.0,10.0,15.6,16.08738
2473,2024-01-24 03:00:00,12.6,9.900001,1018.1,1016.9,83.0,1500.0,3.0,350.0,2.0,10.0,11.2,12.15547
2474,2024-01-24 06:00:00,21.4,15.0,1019.4,1018.3,67.0,4000.0,0.0,40.0,2.0,5.0,17.6,17.02271
2475,2024-01-24 09:00:00,25.2,12.400001,1016.4,1015.3,45.0,5000.0,0.0,200.0,6.0,5.0,17.8,14.36671
2476,2024-01-24 12:00:00,25.0,14.400001,1015.2,1014.1,52.0,5000.0,5.0,230.0,5.0,5.0,18.7,16.44942
2477,2024-01-24 15:00:00,23.0,16.1,1016.1,1015.0,65.0,6000.0,5.0,260.0,4.0,5.0,18.8,18.28319
2478,2024-01-24 18:00:00,21.0,15.3,1016.8,1015.6,70.0,6000.0,4.0,280.0,2.0,5.0,17.6,17.3555
2479,2024-01-24 21:00:00,16.9,13.400001,1016.3,1015.1,80.0,6000.0,0.0,50.0,2.0,10.0,14.9,15.31032
2480,2024-01-25 00:00:00,15.6,13.1,1016.2,1015.0,85.0,5000.0,0.0,360.0,2.0,10.0,14.2,15.04805
2481,2024-01-25 03:00:00,15.3,13.3,1016.5,1015.3,88.0,3000.0,2.0,330.0,2.0,10.0,14.2,15.29109
2482,2024-01-25 06:00:00,22.2,16.300001,1018.7,1017.5,69.0,5000.0,5.0,60.0,2.0,5.0,18.6,18.49285
2483,2024-01-25 09:00:00,24.4,15.900001,1016.2,1015.1,59.0,6000.0,6.0,250.0,5.0,,19.2,18.02022
2484,2024-01-25 12:00:00,24.300001,17.1,1014.2,1013.1,64.0,5000.0,7.0,200.0,4.0,5.0,19.8,19.44057
2485,2024-01-25 15:00:00,23.2,17.4,1014.7,1013.6,70.0,4000.0,8.0,250.0,4.0,5.0,19.6,19.88277
2486,2024-01-25 18:00:00,21.6,17.2,1015.9,1014.7,76.0,5000.0,3.0,240.0,2.0,5.0,18.9,19.6363
2487,2024-01-25 21:00:00,18.5,15.8,1015.9,1014.7,84.0,4000.0,3.0,10.0,3.0,10.0,16.9,17.94569
2488,2024-01-26 00:00:00,18.0,15.6,1015.0,1013.8,86.0,4000.0,3.0,360.0,2.0,10.0,16.6,17.74557
2489,2024-01-26 03:00:00,17.6,15.6,1015.3,1014.1,88.0,2000.0,6.0,350.0,2.0,10.0,16.4,17.66845
2490,2024-01-26 06:00:00,22.2,17.7,1017.3,1016.1,76.0,4000.0,7.0,30.0,4.0,5.0,19.4,20.24328
2491,2024-01-26 09:00:00,25.6,18.6,1015.8,1014.7,65.0,5000.0,7.0,210.0,4.0,5.0,21.1,21.36363
2492,2024-01-26 12:00:00,26.4,16.0,1014.2,1013.1,53.0,5000.0,6.0,180.0,5.0,5.0,20.0,18.19057
2493,2024-01-26 15:00:00,23.0,19.1,1015.2,1014.1,79.0,6000.0,5.0,0.0,0.0,5.0,20.5,22.07926
2494,2024-01-26 18:00:00,21.5,17.6,1016.0,1014.8,79.0,4000.0,7.0,60.0,3.0,5.0,19.1,20.15355
2495,2024-01-26 21:00:00,20.800001,17.6,1016.2,1015.0,82.0,4000.0,2.0,360.0,3.0,10.0,18.8,20.06736
2496,2024-01-27 00:00:00,20.5,17.800001,1015.9,1014.7,84.0,4000.0,5.0,360.0,3.0,10.0,18.8,20.31106
2497,2024-01-27 03:00:00,20.4,17.5,1016.3,1015.2,83.0,4000.0,6.0,360.0,2.0,10.0,18.6,19.95953
2498,2024-01-27 06:00:00,24.300001,18.300001,1017.6,1016.5,69.0,6000.0,7.0,170.0,3.0,5.0,20.5,21.01862
2499,2024-01-27 09:00:00,26.800001,16.7,1015.5,1014.4,54.0,5000.0,4.0,230.0,5.0,5.0,20.5,18.99873
2500,2024-01-27 12:00:00,25.4,18.2,1014.4,1013.3,64.0,5000.0,7.0,250.0,6.0,5.0,20.8,20.8305
2501,2024-01-27 15:00:00,24.0,18.5,1015.2,1014.1,71.0,5000.0,5.0,240.0,3.0,5.0,20.5,21.26899
2502,2024-01-27 18:00:00,23.300001,18.2,1015.9,1014.8,73.0,5000.0,7.0,210.0,2.0,5.0,20.1,20.92168
2503,2024-01-27 21:00:00,23.2,18.800001,1015.1,1014.0,76.0,4000.0,8.0,230.0,2.0,5.0,20.4,21.68805
2504,2024-01-28 00:00:00,21.9,17.9,1014.4,1013.3,78.0,4000.0,7.0,360.0,2.0,5.0,19.4,20.49243
2505,2024-01-28 03:00:00,20.1,17.5,1014.3,1013.2,85.0,5000.0,6.0,230.0,2.0,10.0,18.5,19.99055
2506,2024-01-28 06:00:00,24.9,18.800001,1016.1,1015.0,69.0,5000.0,6.0,250.0,4.0,5.0,21.0,21.69592
2507,2024-01-28 09:00:00,26.7,16.4,1014.8,1013.7,53.0,6000.0,7.0,260.0,5.0,5.0,20.3,18.62537
2508,2024-01-28 12:00:00,26.2,14.8,1013.8,1012.6,49.0,7000.0,7.0,230.0,8.0,5.0,19.3,16.79418
2509,2024-01-28 15:00:00,23.0,12.5,1014.8,1013.7,52.0,7000.0,6.0,250.0,5.0,5.0,17.0,14.50566
2510,2024-01-28 18:00:00,21.9,10.6,1016.1,1015.0,49.0,10000.0,3.0,260.0,3.0,,15.7,12.7975
2511,2024-01-28 21:00:00,16.5,10.5,1016.2,1015.0,68.0,10000.0,3.0,30.0,3.0,,13.3,12.66813
2512,2024-01-29 00:00:00,16.1,11.5,1016.2,1015.0,74.0,10000.0,3.0,350.0,3.0,,13.6,13.53729
2513,2024-01-29 03:00:00,15.5,11.0,1016.7,1015.5,74.0,5000.0,5.0,330.0,3.0,5.0,13.1,13.11785
2514,2024-01-29 06:00:00,22.6,13.0,1018.5,1017.4,55.0,6000.0,6.0,90.0,2.0,5.0,17.1,15.0175
2515,2024-01-29 09:00:00,25.2,8.2,1016.5,1015.3,34.0,6000.0,5.0,220.0,6.0,5.0,16.1,10.90535
2516,2024-01-29 12:00:00,24.5,12.5,1015.1,1013.9,47.0,10000.0,6.0,220.0,5.0,,17.6,14.52474
2517,2024-01-29 15:00:00,22.4,12.6,1016.0,1014.8,54.0,10000.0,4.0,250.0,6.0,,16.8,14.58049
2518,2024-01-29 18:00:00,21.0,11.900001,1016.8,1015.7,56.0,10000.0,0.0,240.0,2.0,5.0,15.9,13.91638
2519,2024-01-29 21:00:00,16.1,8.2,1017.1,1016.0,59.0,10000.0,0.0,320.0,2.0,,12.1,10.861
2520,2024-01-30 00:00:00,14.400001,7.5,1016.6,1015.4,63.0,10000.0,0.0,0.0,0.0,,11.0,10.35912
2521,2024-01-30 03:00:00,12.900001,8.5,1016.9,1015.7,74.0,10000.0,2.0,340.0,2.0,,10.7,11.07287
2522,2024-01-30 06:00:00,22.2,10.3,1018.9,1017.7,47.0,10000.0,6.0,30.0,3.0,,15.7,12.54018
2523,2024-01-30 09:00:00,26.300001,8.7,1016.5,1015.4,33.0,10000.0,4.0,200.0,2.0,,16.7,11.2115
2524,2024-01-30 12:00:00,24.9,17.4,1014.4,1013.3,63.0,8000.0,5.0,190.0,5.0,5.0,20.2,19.85704
2525,2024-01-30 15:00:00,23.300001,15.900001,1015.2,1014.1,63.0,10000.0,6.0,230.0,3.0,,18.8,18.04313
2526,2024-01-30 18:00:00,20.2,15.1,1016.3,1015.2,73.0,10000.0,4.0,170.0,2.0,,17.2,17.17885
2527,2024-01-30 21:00:00,19.5,16.300001,1016.6,1015.4,82.0,6000.0,4.0,340.0,3.0,10.0,17.6,18.573
2528,2024-01-31 00:00:00,18.4,16.0,1016.2,1015.0,86.0,6000.0,2.0,350.0,2.0,10.0,17.0,18.22995
2529,2024-01-31 03:00:00,17.6,15.900001,1016.4,1015.2,90.0,3000.0,0.0,330.0,2.0,10.0,16.6,18.06846
2530,2024-01-31 06:00:00,23.4,16.6,1018.0,1016.9,65.0,5000.0,5.0,60.0,3.0,5.0,19.2,18.82525
2531,2024-01-31 09:00:00,26.800001,16.5,1016.1,1015.0,53.0,6000.0,4.0,240.0,4.0,5.0,20.4,18.76627
2532,2024-01-31 12:00:00,26.7,16.0,1013.8,1012.7,52.0,7000.0,2.0,220.0,4.0,5.0,20.1,18.17595
2533,2024-01-31 15:00:00,23.5,18.800001,1014.3,1013.2,75.0,5000.0,2.0,250.0,3.0,5.0,20.5,21.67628
2534,2024-01-31 18:00:00,20.800001,17.2,1015.3,1014.2,80.0,6000.0,2.0,70.0,2.0,10.0,18.6,19.63683
2535,2024-01-31 21:00:00,18.5,16.0,1014.3,1013.2,85.0,6000.0,1.0,340.0,2.0,10.0,17.0,18.15101
2536,2024-02-01 00:00:00,19.300001,9.5,1013.7,1012.6,53.0,5000.0,5.0,99.0,1.0,5.0,14.1,11.87169
2537,2024-02-01 03:00:00,19.0,6.4,1014.8,1013.7,44.0,5000.0,7.0,320.0,2.0,5.0,12.7,9.57305
2538,2024-02-01 06:00:00,22.4,9.7,1016.0,1014.8,44.0,10000.0,7.0,340.0,2.0,2.0,15.5,12.00383
2539,2024-02-01 09:00:00,24.5,6.9,1014.4,1013.3,32.0,10000.0,7.0,110.0,3.0,,15.3,9.92542
2540,2024-02-01 12:00:00,20.7,14.8,1013.4,1012.2,69.0,6000.0,7.0,20.0,2.0,5.0,17.2,16.78166
2541,2024-02-01 15:00:00,18.7,13.2,1013.1,1012.0,70.0,10000.0,5.0,340.0,2.0,,15.6,15.20512
2542,2024-02-01 18:00:00,17.0,12.1,1013.8,1012.6,73.0,10000.0,1.0,340.0,3.0,,14.3,14.10414
2543,2024-02-01 21:00:00,18.2,10.400001,1013.0,1011.8,60.0,10000.0,3.0,350.0,4.0,5.0,14.0,12.57945
2544,2024-02-02 00:00:00,19.0,11.400001,1012.0,1010.8,61.0,10000.0,4.0,20.0,2.0,,14.8,13.43158
2545,2024-02-02 03:00:00,18.7,15.5,1012.6,1011.5,82.0,8000.0,6.0,350.0,3.0,10.0,16.8,17.58556
2546,2024-02-02 06:00:00,21.800001,16.9,1013.6,1012.4,74.0,4000.0,7.0,60.0,2.0,5.0,18.8,19.26261
2547,2024-02-02 09:00:00,23.4,17.6,1012.0,1010.9,70.0,5000.0,8.0,30.0,5.0,5.0,19.8,20.17541
2548,2024-02-02 12:00:00,25.1,17.800001,1010.2,1009.1,64.0,5000.0,6.0,250.0,5.0,5.0,20.5,20.39607
2549,2024-02-02 15:00:00,24.1,13.3,1010.6,1009.5,51.0,8000.0,5.0,260.0,3.0,5.0,17.8,15.28825
2550,2024-02-02 18:00:00,21.7,11.1,1011.9,1010.8,51.0,10000.0,2.0,240.0,7.0,,15.8,13.1751
2551,2024-02-02 21:00:00,19.5,10.400001,1012.2,1011.1,56.0,10000.0,1.0,270.0,7.0,,14.6,12.64924
2552,2024-02-03 00:00:00,16.800001,5.6,1012.6,1011.5,48.0,15000.0,4.0,260.0,3.0,,11.4,9.10622
2553,2024-02-03 03:00:00,12.5,2.6000001,1014.6,1013.4,51.0,15000.0,4.0,300.0,2.0,,8.2,7.38546
2554,2024-02-03 06:00:00,20.800001,1.6,1017.4,1016.3,28.0,20000.0,4.0,210.0,2.0,,12.0,6.86963
2555,2024-02-03 09:00:00,22.6,4.2000003,1016.1,1015.0,30.0,20000.0,4.0,250.0,5.0,,13.6,8.26589
2556,2024-02-03 12:00:00,23.9,1.2,1014.5,1013.4,22.0,20000.0,2.0,250.0,5.0,,13.3,6.6804
2557,2024-02-03 15:00:00,21.2,5.2000003,1015.5,1014.4,35.0,20000.0,3.0,260.0,5.0,,13.3,8.86029
2558,2024-02-03 18:00:00,19.0,6.1,1017.0,1015.8,43.0,20000.0,2.0,280.0,2.0,,12.6,9.38535
2559,2024-02-03 21:00:00,15.2,6.6,1017.1,1015.9,56.0,20000.0,2.0,320.0,3.0,,11.0,9.7084
2560,2024-02-04 00:00:00,12.8,5.5,1016.8,1015.6,61.0,20000.0,2.0,290.0,2.0,,9.4,9.02712
2561,2024-02-04 03:00:00,10.400001,1.2,1018.9,1017.7,53.0,20000.0,2.0,300.0,3.0,,6.6,6.65063
2562,2024-02-04 06:00:00,20.4,5.9,1020.0,1018.8,39.0,20000.0,1.0,20.0,3.0,,13.2,9.30299
2563,2024-02-04 09:00:00,24.2,6.3,1017.9,1016.7,32.0,20000.0,1.0,220.0,2.0,,15.0,9.56834
2564,2024-02-04 12:00:00,22.800001,4.0,1016.2,1015.1,29.0,20000.0,0.0,240.0,6.0,,13.6,8.10296
2565,2024-02-04 15:00:00,20.7,5.6,1016.9,1015.8,37.0,20000.0,0.0,260.0,5.0,,13.2,9.07676
2566,2024-02-04 18:00:00,17.5,4.1,1017.8,1016.6,41.0,20000.0,0.0,270.0,2.0,,11.2,8.17571
2567,2024-02-04 21:00:00,12.5,3.5,1017.6,1016.4,54.0,20000.0,0.0,330.0,3.0,,8.5,7.84237
2568,2024-02-05 00:00:00,9.900001,4.0,1017.0,1015.8,66.0,15000.0,0.0,360.0,2.0,,7.3,8.10987
2569,2024-02-05 03:00:00,8.7,2.2,1017.9,1016.7,64.0,15000.0,3.0,330.0,2.0,,6.0,7.15215
2570,2024-02-05 06:00:00,21.4,-4.7000003,1020.2,1019.0,17.0,20000.0,3.0,270.0,3.0,,10.8,4.31388
2571,2024-02-05 09:00:00,23.300001,-0.1,1017.7,1016.5,21.0,20000.0,2.0,240.0,4.0,,12.7,6.06657
2572,2024-02-05 12:00:00,22.9,3.5,1015.2,1014.1,28.0,50000.0,5.0,210.0,5.0,,13.5,7.84719
2573,2024-02-05 15:00:00,20.9,4.4,1015.9,1014.7,34.0,20000.0,6.0,260.0,4.0,,12.9,8.38336
2574,2024-02-05 18:00:00,16.5,7.2000003,1017.8,1016.6,54.0,15000.0,2.0,360.0,3.0,,11.9,10.18687
2575,2024-02-05 21:00:00,12.1,4.9,1016.5,1015.3,61.0,15000.0,1.0,320.0,2.0,,8.8,8.64138
